Frame,Ear Value,Abnormal Blink,PERCLOS,Alarm Level,awake,sdrowsy,drowsy
9560,0.298,1,30.91,2,5196,2993,1493
9561,0.307,0,30.91,2,5196,2993,1494
9562,0.281,0,30.91,2,5196,2993,1495
9563,0.269,0,30.91,2,5196,2993,1496
9564,0.305,0,30.91,2,5196,2993,1497
9565,0.293,0,30.73,2,5196,2993,1498
9566,0.300,0,30.54,2,5196,2993,1499
9567,0.258,0,30.35,2,5196,2993,1500
9568,0.270,1,30.35,2,5196,2993,1501
9569,0.263,1,30.35,2,5196,2993,1502
9570,0.262,1,30.35,2,5196,2993,1503
9571,0.274,1,30.35,2,5196,2993,1504
9572,0.298,1,30.35,2,5196,2993,1505
9573,0.297,1,30.35,2,5196,2993,1506
9574,0.297,1,30.35,2,5196,2993,1507
9575,0.295,1,30.35,2,5196,2993,1508
9576,0.294,1,30.35,2,5196,2993,1509
9577,0.288,1,30.35,2,5196,2993,1510
9578,0.263,1,30.35,2,5196,2993,1511
9579,0.274,1,30.35,2,5196,2993,1512
9580,0.303,0,30.17,2,5196,2993,1513
9581,0.277,0,29.98,1,5196,2994,1513
9582,0.294,0,29.80,1,5196,2995,1513
9583,0.295,0,29.61,1,5196,2996,1513
9584,0.281,1,29.61,1,5196,2997,1513
9585,0.282,1,29.80,1,5196,2998,1513
9586,0.280,1,29.98,1,5196,2999,1513
9587,0.293,1,30.17,2,5196,2999,1514
9588,0.299,1,30.35,2,5196,2999,1515
9589,0.297,1,30.35,2,5196,2999,1516
9590,0.299,1,30.35,2,5196,2999,1517
9591,0.286,1,30.35,2,5196,2999,1518
9592,0.306,0,30.17,2,5196,2999,1519
9593,0.287,0,29.98,1,5196,3000,1519
9594,0.282,0,29.80,1,5196,3001,1519
9595,0.281,0,29.61,1,5196,3002,1519
9596,0.294,1,29.61,1,5196,3003,1519
9597,0.268,1,29.61,1,5196,3004,1519
9598,0.287,1,29.61,1,5196,3005,1519
9599,0.275,1,29.61,1,5196,3006,1519
9600,0.286,1,29.61,1,5196,3007,1519
9601,0.291,1,29.61,1,5196,3008,1519
9602,0.310,0,29.42,1,5196,3009,1519
9603,0.286,0,29.24,1,5196,3010,1519
9604,0.283,0,29.05,1,5196,3011,1519
9605,0.284,0,28.86,1,5196,3012,1519
9606,0.263,1,28.86,1,5196,3013,1519
9607,0.263,1,28.86,1,5196,3014,1519
9608,0.269,1,28.86,1,5196,3015,1519
9609,0.263,1,28.86,1,5196,3016,1519
9610,0.293,1,28.86,1,5196,3017,1519
9611,0.302,0,28.68,1,5196,3018,1519
9612,0.258,0,28.49,1,5196,3019,1519
9613,0.263,0,28.31,1,5196,3020,1519
9614,0.277,0,28.12,1,5196,3021,1519
9615,0.281,1,28.12,1,5196,3022,1519
9616,0.256,1,28.12,1,5196,3023,1519
9617,0.264,1,28.12,1,5196,3024,1519
9618,0.269,1,28.12,1,5196,3025,1519
9619,0.276,1,28.12,1,5196,3026,1519
9620,0.256,1,28.12,1,5196,3027,1519
9621,0.258,1,28.12,1,5196,3028,1519
9622,0.262,1,28.12,1,5196,3029,1519
9623,0.281,1,28.12,1,5196,3030,1519
9624,0.256,1,28.12,1,5196,3031,1519
9625,0.268,1,28.12,1,5196,3032,1519
9626,0.256,1,28.12,1,5196,3033,1519
9627,0.282,1,28.12,1,5196,3034,1519
9628,0.274,1,28.12,1,5196,3035,1519
9629,0.259,1,28.12,1,5196,3036,1519
9630,0.294,1,28.12,1,5196,3037,1519
9631,0.282,1,28.12,1,5196,3038,1519
9632,0.295,1,28.12,1,5196,3039,1519
9633,0.293,1,28.12,1,5196,3040,1519
9634,0.305,0,27.93,1,5196,3041,1519
9635,0.293,0,27.75,1,5196,3042,1519
9636,0.294,0,27.56,1,5196,3043,1519
9637,0.305,0,27.37,1,5196,3044,1519
9638,0.330,0,27.19,1,5196,3045,1519
9639,0.306,0,27.00,1,5196,3046,1519
9640,0.307,0,26.82,1,5196,3047,1519
9641,0.332,0,26.63,1,5196,3048,1519
9642,0.330,0,26.44,1,5196,3049,1519
9643,0.304,0,26.26,1,5196,3050,1519
9644,0.317,0,26.07,1,5196,3051,1519
9645,0.324,0,25.88,1,5196,3052,1519
9646,0.327,0,25.70,1,5196,3053,1519
9647,0.305,0,25.51,1,5196,3054,1519
9648,0.316,0,25.33,1,5196,3055,1519
9649,0.315,0,25.14,1,5196,3056,1519
9650,0.336,0,24.95,1,5196,3057,1519
9651,0.311,0,24.77,1,5196,3058,1519
9652,0.305,0,24.58,1,5196,3059,1519
9653,0.318,0,24.39,1,5196,3060,1519
9654,0.323,0,24.21,1,5196,3061,1519
9655,0.330,0,24.02,1,5196,3062,1519
9656,0.330,0,23.84,1,5196,3063,1519
9657,0.310,0,23.65,1,5196,3064,1519
9658,0.319,0,23.46,1,5196,3065,1519
9659,0.308,0,23.28,1,5196,3066,1519
9660,0.319,0,23.28,1,5196,3067,1519
9661,0.310,0,23.28,1,5196,3068,1519
9662,0.311,0,23.28,1,5196,3069,1519
9663,0.306,0,23.28,1,5196,3070,1519
9664,0.305,0,23.09,1,5196,3071,1519
9665,0.305,0,22.91,1,5196,3072,1519
9666,0.297,0,22.72,1,5196,3073,1519
9667,0.299,0,22.53,1,5196,3074,1519
9668,0.305,0,22.35,1,5196,3075,1519
9669,0.292,0,22.16,1,5196,3076,1519
9670,0.292,0,21.97,1,5196,3077,1519
9671,0.304,0,21.79,1,5196,3078,1519
9672,0.292,0,21.60,1,5196,3079,1519
9673,0.300,0,21.42,1,5196,3080,1519
9674,0.305,0,21.23,1,5196,3081,1519
9675,0.299,0,21.04,1,5196,3082,1519
9676,0.306,0,20.86,1,5196,3083,1519
9677,0.306,0,20.67,1,5196,3084,1519
9678,0.291,0,20.48,1,5196,3085,1519
9679,0.310,0,20.30,1,5196,3086,1519
9680,0.293,0,20.11,1,5196,3087,1519
9681,0.306,0,20.11,1,5196,3088,1519
9682,0.306,0,20.11,1,5196,3089,1519
9683,0.306,0,20.11,1,5196,3090,1519
9684,0.306,0,20.11,1,5196,3091,1519
9685,0.315,0,20.11,1,5196,3092,1519
9686,0.311,0,20.11,1,5196,3093,1519
9687,0.280,0,20.11,1,5196,3094,1519
9688,0.338,0,20.11,1,5196,3095,1519
9689,0.280,0,20.11,1,5196,3096,1519
9690,0.292,0,20.11,1,5196,3097,1519
9691,0.292,0,20.11,1,5196,3098,1519
9692,0.331,0,20.11,1,5196,3099,1519
9693,0.305,0,20.11,1,5196,3100,1519
9694,0.310,0,20.11,1,5196,3101,1519
9695,0.343,0,20.11,1,5196,3102,1519
9696,0.318,0,20.11,1,5196,3103,1519
9697,0.303,0,20.11,1,5196,3104,1519
9698,0.293,0,20.11,1,5196,3105,1519
9699,0.292,0,20.11,1,5196,3106,1519
9700,0.294,0,20.11,1,5196,3107,1519
9701,0.306,0,20.11,1,5196,3108,1519
9702,0.282,0,20.11,1,5196,3109,1519
9703,0.299,0,20.11,1,5196,3110,1519
9704,0.287,0,20.11,1,5196,3111,1519
9705,0.318,0,20.11,1,5196,3112,1519
9706,0.298,0,20.11,1,5196,3113,1519
9707,0.281,0,19.93,1,5196,3114,1519
9708,0.312,0,19.74,1,5196,3115,1519
9709,0.291,0,19.74,1,5196,3116,1519
9710,0.299,0,19.74,1,5196,3117,1519
9711,0.287,0,19.74,1,5196,3118,1519
9712,0.298,1,19.93,1,5196,3119,1519
9713,0.279,1,20.11,1,5196,3120,1519
9714,0.300,1,20.30,1,5196,3121,1519
9715,0.292,1,20.48,1,5196,3122,1519
9716,0.298,1,20.67,1,5196,3123,1519
9717,0.305,0,20.67,1,5196,3124,1519
9718,0.297,0,20.67,1,5196,3125,1519
9719,0.291,0,20.67,1,5196,3126,1519
9720,0.306,0,20.67,1,5196,3127,1519
9721,0.292,0,20.67,1,5196,3128,1519
9722,0.269,0,20.67,1,5196,3129,1519
9723,0.257,0,20.67,1,5196,3130,1519
9724,0.291,1,20.86,1,5196,3131,1519
9725,0.274,1,21.04,1,5196,3132,1519
9726,0.306,0,21.04,1,5196,3133,1519
9727,0.293,0,21.04,1,5196,3134,1519
9728,0.293,0,21.04,1,5196,3135,1519
9729,0.293,0,20.86,1,5196,3136,1519
9730,0.303,0,20.86,1,5196,3137,1519
9731,0.303,0,20.86,1,5196,3138,1519
9732,0.286,0,20.86,1,5196,3139,1519
9733,0.313,0,20.86,1,5196,3140,1519
9734,0.300,0,20.86,1,5196,3141,1519
9735,0.317,0,20.86,1,5196,3142,1519
9736,0.310,0,20.86,1,5196,3143,1519
9737,0.305,0,20.86,1,5196,3144,1519
9738,0.305,0,20.86,1,5196,3145,1519
9739,0.310,0,20.86,1,5196,3146,1519
9740,0.299,0,20.86,1,5196,3147,1519
9741,0.315,0,20.86,1,5196,3148,1519
9742,0.323,0,20.86,1,5196,3149,1519
9743,0.295,0,20.86,1,5196,3150,1519
9744,0.311,0,20.86,1,5196,3151,1519
9745,0.305,0,20.86,1,5196,3152,1519
9746,0.300,0,20.86,1,5196,3153,1519
9747,0.293,0,20.86,1,5196,3154,1519
9748,0.311,0,20.86,1,5196,3155,1519
9749,0.306,0,20.86,1,5196,3156,1519
9750,0.305,0,20.86,1,5196,3157,1519
9751,0.305,0,20.86,1,5196,3158,1519
9752,0.302,0,20.86,1,5196,3159,1519
9753,0.307,0,20.86,1,5196,3160,1519
9754,0.304,0,20.86,1,5196,3161,1519
9755,0.286,0,20.86,1,5196,3162,1519
9756,0.267,0,20.86,1,5196,3163,1519
9757,0.155,0,20.86,1,5196,3164,1519
9758,0.117,1,21.04,1,5196,3165,1519
9759,0.155,1,21.23,1,5196,3166,1519
9760,0.250,1,21.42,1,5196,3167,1519
9761,0.250,1,21.60,1,5196,3168,1519
9762,0.257,1,21.79,1,5196,3169,1519
9763,0.252,1,21.97,1,5196,3170,1519
9764,0.276,1,22.16,1,5196,3171,1519
9765,0.274,1,22.35,1,5196,3172,1519
9766,0.280,1,22.53,1,5196,3173,1519
9767,0.281,1,22.72,1,5196,3174,1519
9768,0.285,1,22.91,1,5196,3175,1519
9769,0.291,1,23.09,1,5196,3176,1519
9770,0.300,1,23.28,1,5196,3177,1519
9771,0.275,1,23.46,1,5196,3178,1519
9772,0.281,1,23.65,1,5196,3179,1519
9773,0.294,1,23.84,1,5196,3180,1519
9774,0.256,1,24.02,1,5196,3181,1519
9775,0.305,0,24.02,1,5196,3182,1519
9776,0.297,0,24.02,1,5196,3183,1519
9777,0.306,0,24.02,1,5196,3184,1519
9778,0.298,0,24.02,1,5196,3185,1519
9779,0.305,0,24.02,1,5196,3186,1519
9780,0.287,0,24.02,1,5196,3187,1519
9781,0.286,0,24.02,1,5196,3188,1519
9782,0.305,0,24.02,1,5196,3189,1519
9783,0.287,0,24.02,1,5196,3190,1519
9784,0.294,0,24.02,1,5196,3191,1519
9785,0.294,0,24.02,1,5196,3192,1519
9786,0.305,0,24.02,1,5196,3193,1519
9787,0.293,0,24.02,1,5196,3194,1519
9788,0.282,0,24.02,1,5196,3195,1519
9789,0.282,0,24.02,1,5196,3196,1519
9790,0.306,0,24.02,1,5196,3197,1519
9791,0.282,0,24.02,1,5196,3198,1519
9792,0.298,0,24.02,1,5196,3199,1519
9793,0.294,0,24.02,1,5196,3200,1519
9794,0.306,0,24.02,1,5196,3201,1519
9795,0.305,0,24.02,1,5196,3202,1519
9796,0.279,0,24.02,1,5196,3203,1519
9797,0.271,0,24.02,1,5196,3204,1519
9798,0.305,0,23.84,1,5196,3205,1519
9799,0.293,0,23.65,1,5196,3206,1519
9800,0.294,0,23.46,1,5196,3207,1519
9801,0.280,0,23.28,1,5196,3208,1519
9802,0.287,1,23.28,1,5196,3209,1519
9803,0.292,1,23.28,1,5196,3210,1519
9804,0.298,1,23.28,1,5196,3211,1519
9805,0.287,1,23.46,1,5196,3212,1519
9806,0.291,1,23.65,1,5196,3213,1519
9807,0.292,1,23.84,1,5196,3214,1519
9808,0.315,0,23.84,1,5196,3215,1519
9809,0.299,0,23.84,1,5196,3216,1519
9810,0.299,0,23.84,1,5196,3217,1519
9811,0.306,0,23.84,1,5196,3218,1519
9812,0.310,0,23.84,1,5196,3219,1519
9813,0.307,0,23.84,1,5196,3220,1519
9814,0.294,0,23.84,1,5196,3221,1519
9815,0.282,0,23.84,1,5196,3222,1519
9816,0.293,0,23.84,1,5196,3223,1519
9817,0.286,1,24.02,1,5196,3224,1519
9818,0.311,0,24.02,1,5196,3225,1519
9819,0.294,0,24.02,1,5196,3226,1519
9820,0.299,0,24.02,1,5196,3227,1519
9821,0.286,0,24.02,1,5196,3228,1519
9822,0.257,1,24.21,1,5196,3229,1519
9823,0.286,1,24.39,1,5196,3230,1519
9824,0.268,1,24.58,1,5196,3231,1519
9825,0.292,1,24.77,1,5196,3232,1519
9826,0.275,1,24.95,1,5196,3233,1519
9827,0.287,1,25.14,1,5196,3234,1519
9828,0.290,1,25.33,1,5196,3235,1519
9829,0.280,1,25.51,1,5196,3236,1519
9830,0.279,1,25.70,1,5196,3237,1519
9831,0.317,0,25.70,1,5196,3238,1519
9832,0.298,0,25.70,1,5196,3239,1519
9833,0.297,0,25.70,1,5196,3240,1519
9834,0.269,0,25.70,1,5196,3241,1519
9835,0.306,0,25.70,1,5196,3242,1519
9836,0.257,0,25.70,1,5196,3243,1519
9837,0.275,0,25.70,1,5196,3244,1519
9838,0.269,0,25.70,1,5196,3245,1519
9839,0.306,0,25.70,1,5196,3246,1519
9840,0.270,0,25.70,1,5196,3247,1519
9841,0.269,0,25.70,1,5196,3248,1519
9842,0.281,0,25.70,1,5196,3249,1519
9843,0.291,1,25.88,1,5196,3250,1519
9844,0.258,1,26.07,1,5196,3251,1519
9845,0.306,0,26.07,1,5196,3252,1519
9846,0.275,0,26.07,1,5196,3253,1519
9847,0.268,0,26.07,1,5196,3254,1519
9848,0.268,0,26.07,1,5196,3255,1519
9849,0.262,1,26.26,1,5196,3256,1519
9850,0.250,1,26.44,1,5196,3257,1519
9851,0.250,1,26.63,1,5196,3258,1519
9852,0.269,1,26.82,1,5196,3259,1519
9853,0.294,1,27.00,1,5196,3260,1519
9854,0.270,1,27.19,1,5196,3261,1519
9855,0.282,1,27.37,1,5196,3262,1519
9856,0.275,1,27.56,1,5196,3263,1519
9857,0.279,1,27.75,1,5196,3264,1519
9858,0.292,1,27.93,1,5196,3265,1519
9859,0.281,1,28.12,1,5196,3266,1519
9860,0.268,1,28.31,1,5196,3267,1519
9861,0.291,1,28.49,1,5196,3268,1519
9862,0.288,1,28.68,1,5196,3269,1519
9863,0.304,0,28.68,1,5196,3270,1519
9864,0.303,0,28.68,1,5196,3271,1519
9865,0.256,0,28.68,1,5196,3272,1519
9866,0.320,0,28.68,1,5196,3273,1519
9867,0.305,0,28.68,1,5196,3274,1519
9868,0.306,0,28.68,1,5196,3275,1519
9869,0.281,0,28.68,1,5196,3276,1519
9870,0.294,0,28.68,1,5196,3277,1519
9871,0.263,0,28.68,1,5196,3278,1519
9872,0.269,1,28.86,1,5196,3279,1519
9873,0.282,1,29.05,1,5196,3280,1519
9874,0.275,1,29.24,1,5196,3281,1519
9875,0.292,1,29.42,1,5196,3282,1519
9876,0.298,1,29.61,1,5196,3283,1519
9877,0.292,1,29.80,1,5196,3284,1519
9878,0.298,1,29.98,1,5196,3285,1519
9879,0.269,1,30.17,2,5196,3285,1520
9880,0.281,1,30.35,2,5196,3285,1521
9881,0.281,1,30.54,2,5196,3285,1522
9882,0.293,1,30.73,2,5196,3285,1523
9883,0.299,1,30.91,2,5196,3285,1524
9884,0.282,1,31.10,2,5196,3285,1525
9885,0.275,1,31.28,2,5196,3285,1526
9886,0.300,1,31.47,2,5196,3285,1527
9887,0.286,1,31.66,2,5196,3285,1528
9888,0.286,1,31.84,2,5196,3285,1529
9889,0.268,1,32.03,2,5196,3285,1530
9890,0.299,1,32.22,2,5196,3285,1531
9891,0.299,1,32.40,2,5196,3285,1532
9892,0.269,1,32.59,2,5196,3285,1533
9893,0.177,1,32.77,2,5196,3285,1534
9894,0.173,1,32.96,2,5196,3285,1535
9895,0.209,1,33.15,2,5196,3285,1536
9896,0.213,1,33.33,2,5196,3285,1537
9897,0.253,1,33.52,2,5196,3285,1538
9898,0.256,1,33.71,2,5196,3285,1539
9899,0.245,1,33.89,2,5196,3285,1540
9900,0.257,1,34.08,2,5196,3285,1541
9901,0.244,1,34.26,2,5196,3285,1542
9902,0.244,1,34.45,2,5196,3285,1543
9903,0.246,1,34.64,2,5196,3285,1544
9904,0.252,1,34.82,2,5196,3285,1545
9905,0.245,1,35.01,2,5196,3285,1546
9906,0.256,1,35.20,2,5196,3285,1547
9907,0.257,1,35.38,2,5196,3285,1548
9908,0.251,1,35.57,2,5196,3285,1549
9909,0.244,1,35.75,2,5196,3285,1550
9910,0.243,1,35.94,2,5196,3285,1552
9911,0.221,1,36.13,2,5196,3285,1554
9912,0.263,1,36.31,2,5196,3285,1556
9913,0.234,1,36.50,2,5196,3285,1558
9914,0.257,1,36.69,2,5196,3285,1560
9915,0.257,1,36.87,2,5196,3285,1562
9916,0.281,1,37.06,2,5196,3285,1564
9917,0.269,1,37.24,2,5196,3285,1566
9918,0.280,1,37.43,2,5196,3285,1568
9919,0.286,1,37.62,2,5196,3285,1570
9920,0.293,1,37.80,2,5196,3285,1572
9921,0.293,1,37.99,2,5196,3285,1574
9922,0.293,1,38.18,2,5196,3285,1576
9923,0.294,1,38.36,2,5196,3285,1578
9924,0.282,1,38.55,2,5196,3285,1580
9925,0.294,1,38.73,2,5196,3285,1582
9926,0.294,1,38.92,2,5196,3285,1584
9927,0.286,1,39.11,2,5196,3285,1586
9928,0.310,0,39.11,2,5196,3285,1587
9929,0.279,0,39.11,2,5196,3285,1588
9930,0.279,0,39.11,2,5196,3285,1589
9931,0.294,0,39.11,2,5196,3285,1590
9932,0.263,1,39.29,2,5196,3285,1591
9933,0.141,1,39.48,2,5196,3285,1592
9934,0.138,1,39.66,2,5196,3285,1593
9935,0.153,1,39.66,2,5196,3285,1594
9936,0.199,1,39.66,2,5196,3285,1595
9937,0.213,1,39.85,2,5196,3285,1596
9938,0.251,1,40.04,2,5196,3285,1597
9939,0.244,1,40.22,2,5196,3285,1598
9940,0.251,1,40.41,2,5196,3285,1599
9941,0.257,1,40.60,2,5196,3285,1600
9942,0.256,1,40.78,2,5196,3285,1601
9943,0.249,1,40.97,2,5196,3285,1602
9944,0.245,1,41.15,2,5196,3285,1603
9945,0.255,1,41.15,2,5196,3285,1604
9946,0.251,1,41.15,2,5196,3285,1605
9947,0.256,1,41.15,2,5196,3285,1606
9948,0.250,1,41.15,2,5196,3285,1607
9949,0.264,1,41.15,2,5196,3285,1608
9950,0.275,1,41.15,2,5196,3285,1609
9951,0.281,1,41.15,2,5196,3285,1610
9952,0.294,1,41.15,2,5196,3285,1611
9953,0.257,1,41.15,2,5196,3285,1612
9954,0.239,1,41.34,2,5196,3285,1613
9955,0.257,1,41.53,2,5196,3285,1614
9956,0.250,1,41.71,2,5196,3285,1615
9957,0.268,1,41.90,2,5196,3285,1616
9958,0.270,1,42.09,2,5196,3285,1617
9959,0.274,1,42.27,2,5196,3285,1618
9960,0.256,1,42.46,2,5196,3285,1619
9961,0.256,1,42.64,2,5196,3285,1620
9962,0.280,1,42.83,2,5196,3285,1621
9963,0.268,1,43.02,2,5196,3285,1622
9964,0.257,1,43.20,2,5196,3285,1623
9965,0.280,1,43.39,2,5196,3285,1624
9966,0.269,1,43.58,2,5196,3285,1625
9967,0.294,1,43.76,2,5196,3285,1626
9968,0.294,1,43.95,2,5196,3285,1627
9969,0.256,1,44.13,2,5196,3285,1628
9970,0.280,1,44.32,2,5196,3285,1630
9971,0.268,1,44.51,2,5196,3285,1632
9972,0.268,1,44.69,2,5196,3285,1634
9973,0.276,1,44.88,2,5196,3285,1636
9974,0.264,1,45.07,2,5196,3285,1638
9975,0.274,1,45.25,2,5196,3285,1640
9976,0.258,1,45.44,2,5196,3285,1642
9977,0.263,1,45.62,2,5196,3285,1644
9978,0.256,1,45.81,2,5196,3285,1646
9979,0.262,1,46.00,2,5196,3285,1648
9980,0.293,1,46.18,2,5196,3285,1650
9981,0.288,1,46.37,2,5196,3285,1652
9982,0.287,1,46.55,2,5196,3285,1654
9983,0.312,0,46.55,2,5196,3285,1655
9984,0.297,0,46.55,2,5196,3285,1656
9985,0.291,0,46.55,2,5196,3285,1657
9986,0.298,0,46.55,2,5196,3285,1658
9987,0.279,1,46.74,2,5196,3285,1659
9988,0.311,0,46.74,2,5196,3285,1660
9989,0.297,0,46.74,2,5196,3285,1661
9990,0.298,0,46.74,2,5196,3285,1662
9991,0.305,0,46.74,2,5196,3285,1663
9992,0.288,0,46.74,2,5196,3285,1664
9993,0.303,0,46.74,2,5196,3285,1665
9994,0.279,0,46.74,2,5196,3285,1666
9995,0.303,0,46.74,2,5196,3285,1667
9996,0.298,0,46.55,2,5196,3285,1668
9997,0.318,0,46.37,2,5196,3285,1669
9998,0.287,0,46.18,2,5196,3285,1670
9999,0.300,0,46.18,2,5196,3285,1671
10000,0.281,0,46.18,2,5196,3285,1672
10001,0.317,0,46.18,2,5196,3285,1673
10002,0.318,0,46.18,2,5196,3285,1674
10003,0.306,0,46.00,2,5196,3285,1675
10004,0.310,0,46.00,2,5196,3285,1676
10005,0.304,0,46.00,2,5196,3285,1677
10006,0.293,0,46.00,2,5196,3285,1678
10007,0.310,0,46.00,2,5196,3285,1679
10008,0.292,0,46.00,2,5196,3285,1680
10009,0.291,0,46.00,2,5196,3285,1681
10010,0.305,0,46.00,2,5196,3285,1682
10011,0.291,0,46.00,2,5196,3285,1683
10012,0.292,0,46.00,2,5196,3285,1684
10013,0.293,0,46.00,2,5196,3285,1685
10014,0.281,1,46.18,2,5196,3285,1686
10015,0.280,1,46.37,2,5196,3285,1687
10016,0.318,0,46.37,2,5196,3285,1688
10017,0.303,0,46.37,2,5196,3285,1689
10018,0.306,0,46.37,2,5196,3285,1690
10019,0.303,0,46.37,2,5196,3285,1691
10020,0.293,0,46.37,2,5196,3285,1692
10021,0.293,0,46.37,2,5196,3285,1693
10022,0.306,0,46.18,2,5196,3285,1694
10023,0.282,0,46.00,2,5196,3285,1695
10024,0.268,0,45.81,2,5196,3285,1696
10025,0.307,0,45.81,2,5196,3285,1697
10026,0.293,0,45.81,2,5196,3285,1698
10027,0.281,0,45.81,2,5196,3285,1699
10028,0.306,0,45.81,2,5196,3285,1700
10029,0.318,0,45.81,2,5196,3285,1701
10030,0.300,0,45.81,2,5196,3285,1702
10031,0.306,0,45.81,2,5196,3285,1703
10032,0.295,0,45.81,2,5196,3285,1704
10033,0.305,0,45.81,2,5196,3285,1705
10034,0.262,0,45.81,2,5196,3285,1706
10035,0.270,0,45.81,2,5196,3285,1707
10036,0.269,0,45.62,2,5196,3285,1708
10037,0.305,0,45.44,2,5196,3285,1709
10038,0.298,0,45.25,2,5196,3285,1710
10039,0.287,0,45.07,2,5196,3285,1711
10040,0.269,0,44.88,2,5196,3285,1712
10041,0.268,1,44.88,2,5196,3285,1713
10042,0.250,1,44.88,2,5196,3285,1714
10043,0.276,1,44.88,2,5196,3285,1715
10044,0.251,1,44.88,2,5196,3285,1716
10045,0.251,1,44.88,2,5196,3285,1717
10046,0.281,1,44.88,2,5196,3285,1718
10047,0.269,1,45.07,2,5196,3285,1719
10048,0.269,1,45.25,2,5196,3285,1720
10049,0.256,1,45.44,2,5196,3285,1721
10050,0.263,1,45.62,2,5196,3285,1722
10051,0.262,1,45.81,2,5196,3285,1723
10052,0.287,1,46.00,2,5196,3285,1724
10053,0.306,0,46.00,2,5196,3285,1725
10054,0.282,0,46.00,2,5196,3285,1726
10055,0.280,0,45.81,2,5196,3285,1727
10056,0.294,0,45.62,2,5196,3285,1728
10057,0.311,0,45.44,2,5196,3285,1729
10058,0.301,0,45.25,2,5196,3285,1730
10059,0.318,0,45.07,2,5196,3285,1731
10060,0.291,0,44.88,2,5196,3285,1732
10061,0.293,0,44.69,2,5196,3285,1733
10062,0.281,0,44.69,2,5196,3285,1734
10063,0.300,0,44.69,2,5196,3285,1735
10064,0.299,0,44.69,2,5196,3285,1736
10065,0.311,0,44.69,2,5196,3285,1737
10066,0.299,0,44.51,2,5196,3285,1738
10067,0.331,0,44.32,2,5196,3285,1739
10068,0.293,0,44.32,2,5196,3285,1740
10069,0.308,0,44.32,2,5196,3285,1741
10070,0.300,0,44.32,2,5196,3285,1742
10071,0.299,0,44.32,2,5196,3285,1743
10072,0.304,0,44.32,2,5196,3285,1744
10073,0.293,0,44.32,2,5196,3285,1745
10074,0.306,0,44.32,2,5196,3285,1746
10075,0.303,0,44.32,2,5196,3285,1747
10076,0.291,0,44.13,2,5196,3285,1748
10077,0.304,0,43.95,2,5196,3285,1749
10078,0.310,0,43.76,2,5196,3285,1750
10079,0.287,0,43.58,2,5196,3285,1751
10080,0.305,0,43.39,2,5196,3285,1752
10081,0.287,0,43.39,2,5196,3285,1753
10082,0.292,0,43.39,2,5196,3285,1754
10083,0.292,0,43.39,2,5196,3285,1755
10084,0.292,1,43.58,2,5196,3285,1756
10085,0.292,1,43.76,2,5196,3285,1757
10086,0.280,1,43.95,2,5196,3285,1758
10087,0.269,1,44.13,2,5196,3285,1759
10088,0.286,1,44.13,2,5196,3285,1760
10089,0.297,1,44.13,2,5196,3285,1761
10090,0.294,1,44.32,2,5196,3285,1762
10091,0.306,0,44.32,2,5196,3285,1763
10092,0.293,0,44.32,2,5196,3285,1764
10093,0.279,0,44.32,2,5196,3285,1765
10094,0.283,0,44.32,2,5196,3285,1766
10095,0.297,1,44.51,2,5196,3285,1767
10096,0.279,1,44.51,2,5196,3285,1768
10097,0.279,1,44.51,2,5196,3285,1769
10098,0.270,1,44.51,2,5196,3285,1770
10099,0.286,1,44.69,2,5196,3285,1771
10100,0.257,1,44.88,2,5196,3285,1772
10101,0.293,1,45.07,2,5196,3285,1773
10102,0.291,1,45.25,2,5196,3285,1774
10103,0.303,0,45.25,2,5196,3285,1775
10104,0.305,0,45.25,2,5196,3285,1776
10105,0.293,0,45.25,2,5196,3285,1777
10106,0.299,0,45.07,2,5196,3285,1778
10107,0.298,0,44.88,2,5196,3285,1779
10108,0.306,0,44.69,2,5196,3285,1780
10109,0.307,0,44.51,2,5196,3285,1781
10110,0.298,0,44.32,2,5196,3285,1782
10111,0.286,0,44.13,2,5196,3285,1783
10112,0.306,0,43.95,2,5196,3285,1784
10113,0.295,0,43.76,2,5196,3285,1785
10114,0.312,0,43.58,2,5196,3285,1786
10115,0.306,0,43.39,2,5196,3285,1787
10116,0.279,0,43.20,2,5196,3285,1788
10117,0.300,0,43.02,2,5196,3285,1789
10118,0.310,0,43.02,2,5196,3285,1790
10119,0.297,0,43.02,2,5196,3285,1791
10120,0.268,0,43.02,2,5196,3285,1792
10121,0.293,0,43.02,2,5196,3285,1793
10122,0.291,1,43.02,2,5196,3285,1794
10123,0.280,1,43.02,2,5196,3285,1795
10124,0.298,1,43.02,2,5196,3285,1796
10125,0.221,1,43.02,2,5196,3285,1797
10126,0.231,1,43.02,2,5196,3285,1798
10127,0.220,1,43.02,2,5196,3285,1799
10128,0.250,1,43.02,2,5196,3285,1800
10129,0.268,1,43.02,2,5196,3285,1801
10130,0.281,1,43.20,2,5196,3285,1802
10131,0.282,1,43.39,2,5196,3285,1803
10132,0.257,1,43.58,2,5196,3285,1804
10133,0.281,1,43.76,2,5196,3285,1805
10134,0.301,0,43.58,2,5196,3285,1806
10135,0.293,0,43.39,2,5196,3285,1807
10136,0.281,0,43.20,2,5196,3285,1808
10137,0.287,0,43.02,2,5196,3285,1809
10138,0.306,0,42.83,2,5196,3285,1810
10139,0.306,0,42.64,2,5196,3285,1811
10140,0.286,0,42.64,2,5196,3285,1812
