Frame,Ear Value,Abnormal Blink,PERCLOS,Alarm Level
2850,0.230,1,99.40,2
2851,0.232,1,99.40,2
2852,0.251,1,99.40,2
2853,0.230,1,99.40,2
2854,0.230,1,99.40,2
2855,0.251,1,99.40,2
2856,0.248,1,99.40,2
2857,0.194,1,99.40,2
2858,0.213,1,99.40,2
2859,0.210,1,99.40,2
2860,0.202,1,99.40,2
2861,0.234,1,99.40,2
2862,0.251,1,99.40,2
2863,0.251,1,99.40,2
2864,0.248,1,99.40,2
2865,0.255,1,99.40,2
2866,0.201,1,99.40,2
2867,0.206,1,99.40,2
2868,0.183,1,99.40,2
2869,0.183,1,99.40,2
2870,0.195,1,99.40,2
2871,0.185,1,99.40,2
2872,0.192,1,99.40,2
2873,0.195,1,99.40,2
2874,0.201,1,99.40,2
2875,0.167,1,99.40,2
2876,0.209,1,99.40,2
2877,0.184,1,99.40,2
2878,0.183,1,99.40,2
2879,0.251,1,99.40,2
2880,0.208,1,99.40,2
2881,0.242,1,99.40,2
2882,0.229,1,99.40,2
2883,0.227,1,99.40,2
2884,0.219,1,99.40,2
2885,0.202,1,99.40,2
2886,0.223,1,99.40,2
2887,0.273,1,99.40,2
2888,0.253,1,99.40,2
2889,0.251,1,99.40,2
2890,0.232,1,99.40,2
2891,0.251,1,99.40,2
2892,0.232,1,99.40,2
2893,0.230,1,99.40,2
2894,0.245,1,99.40,2
2895,0.206,1,99.40,2
2896,0.221,1,99.40,2
2897,0.221,1,99.40,2
2898,0.213,1,99.40,2
2899,0.194,1,99.40,2
2900,0.226,1,99.40,2
2901,0.210,1,99.40,2
2902,0.221,1,99.40,2
2903,0.242,1,99.40,2
2904,0.207,1,99.40,2
2905,0.210,1,99.40,2
2906,0.194,1,99.40,2
2907,0.219,1,99.40,2
2908,0.219,1,99.40,2
2909,0.185,1,99.40,2
2910,0.214,1,99.40,2
2911,0.181,1,99.40,2
2912,0.194,1,99.40,2
2913,0.226,1,99.40,2
2914,0.202,1,99.40,2
2915,0.224,1,99.40,2
2916,0.200,1,99.40,2
2917,0.242,1,99.40,2
2918,0.230,1,99.40,2
2919,0.211,1,99.40,2
2920,0.246,1,99.40,2
2921,0.211,1,99.40,2
2922,0.227,1,99.40,2
2923,0.192,1,99.40,2
2924,0.181,1,99.40,2
2925,0.211,1,99.40,2
2926,0.188,1,99.40,2
2927,0.214,1,99.40,2
2928,0.251,1,99.40,2
2929,0.230,1,99.40,2
2930,0.164,1,99.40,2
2931,0.191,1,99.40,2
2932,0.209,1,99.40,2
2933,0.207,1,99.40,2
2934,0.211,1,99.40,2
2935,0.160,1,99.40,2
2936,0.211,1,99.40,2
2937,0.225,1,99.40,2
2938,0.210,1,99.40,2
2939,0.253,1,99.40,2
2940,0.203,1,99.40,2
2941,0.206,1,99.40,2
2942,0.213,1,99.40,2
2943,0.225,1,99.40,2
2944,0.200,1,99.40,2
2945,0.223,1,99.40,2
2946,0.200,1,99.40,2
2947,0.223,1,99.40,2
2948,0.202,1,99.40,2
2949,0.231,1,99.40,2
2950,0.242,1,99.40,2
2951,0.251,1,99.40,2
2952,0.249,1,99.40,2
2953,0.235,1,99.40,2
2954,0.223,1,99.40,2
2955,0.232,1,99.40,2
2956,0.251,1,99.40,2
2957,0.191,1,99.40,2
2958,0.223,1,99.40,2
2959,0.198,1,99.40,2
2960,0.272,1,99.40,2
2961,0.251,1,99.40,2
2962,0.210,1,99.40,2
2963,0.170,1,99.40,2
2964,0.237,1,99.40,2
2965,0.217,1,99.40,2
2966,0.221,1,99.40,2
2967,0.252,1,99.40,2
2968,0.235,1,99.40,2
2969,0.223,1,99.40,2
2970,0.255,1,99.40,2
2971,0.212,1,99.40,2
2972,0.227,1,99.40,2
2973,0.230,1,99.40,2
2974,0.227,1,99.40,2
2975,0.219,1,99.40,2
2976,0.202,1,99.40,2
2977,0.227,1,99.40,2
2978,0.178,1,99.40,2
2979,0.194,1,99.40,2
2980,0.194,1,99.40,2
2981,0.202,1,99.40,2
2982,0.159,1,99.40,2
2983,0.226,1,99.40,2
2984,0.221,1,99.40,2
2985,0.213,1,99.40,2
2986,0.195,1,99.40,2
2987,0.232,1,99.40,2
2988,0.199,1,99.40,2
2989,0.213,1,99.52,2
2990,0.219,1,99.64,2
2991,0.188,1,99.76,2
2992,0.181,1,99.76,2
2993,0.191,1,99.76,2
2994,0.178,1,99.76,2
2995,0.172,1,99.76,2
2996,0.191,1,99.76,2
2997,0.213,1,99.76,2
2998,0.213,1,99.76,2
2999,0.229,1,99.76,2
3000,0.213,1,99.76,2
3001,0.232,1,99.76,2
3002,0.232,1,99.76,2
3003,0.216,1,99.76,2
3004,0.224,1,99.76,2
3005,0.251,1,99.76,2
3006,0.226,1,99.76,2
3007,0.215,1,99.76,2
3008,0.203,1,99.76,2
3009,0.229,1,99.76,2
3010,0.223,1,99.76,2
3011,0.227,1,99.76,2
3012,0.207,1,99.76,2
3013,0.251,1,99.76,2
3014,0.226,1,99.76,2
3015,0.231,1,99.76,2
3016,0.230,1,99.76,2
3017,0.227,1,99.76,2
3018,0.232,1,99.76,2
3019,0.251,1,99.76,2
3020,0.230,1,99.76,2
3021,0.210,1,99.76,2
3022,0.230,1,99.76,2
3023,0.202,1,99.76,2
3024,0.210,1,99.76,2
3025,0.196,1,99.76,2
3026,0.183,1,99.76,2
3027,0.234,1,99.76,2
3028,0.230,1,99.76,2
3029,0.242,1,99.76,2
3030,0.211,1,99.76,2
3031,0.211,1,99.76,2
3032,0.229,1,99.76,2
3033,0.230,1,99.76,2
3034,0.230,1,99.76,2
3035,0.194,1,99.76,2
3036,0.183,1,99.76,2
3037,0.159,1,99.76,2
3038,0.168,1,99.76,2
3039,0.095,1,99.76,2
3040,0.123,1,99.76,2
3041,0.143,1,99.76,2
3042,0.181,1,99.76,2
3043,0.176,1,99.76,2
3044,0.145,1,99.76,2
3045,0.154,1,99.76,2
3046,0.195,1,99.76,2
3047,0.167,1,99.76,2
3048,0.191,1,99.76,2
3049,0.199,1,99.76,2
3050,0.226,1,99.76,2
3051,0.202,1,99.76,2
3052,0.216,1,99.76,2
3053,0.191,1,99.76,2
3054,0.215,1,99.76,2
3055,0.192,1,99.76,2
3056,0.251,1,99.76,2
3057,0.255,1,99.76,2
3058,0.230,1,99.76,2
3059,0.210,1,99.76,2
3060,0.249,1,99.76,2
3061,0.234,1,99.76,2
3062,0.227,1,99.76,2
3063,0.219,1,99.76,2
3064,0.204,1,99.76,2
3065,0.183,1,99.76,2
3066,0.207,1,99.76,2
3067,0.185,1,99.76,2
3068,0.207,1,99.76,2
3069,0.170,1,99.76,2
3070,0.185,1,99.76,2
3071,0.214,1,99.76,2
3072,0.214,1,99.76,2
3073,0.211,1,99.76,2
3074,0.219,1,99.76,2
3075,0.186,1,99.76,2
3076,0.207,1,99.76,2
3077,0.191,1,99.76,2
3078,0.200,1,99.76,2
3079,0.206,1,99.76,2
3080,0.163,1,99.76,2
3081,0.206,1,99.76,2
3082,0.210,1,99.76,2
3083,0.255,1,99.76,2
3084,0.227,1,99.76,2
3085,0.255,1,99.76,2
3086,0.232,1,99.76,2
3087,0.246,1,99.76,2
3088,0.240,1,99.76,2
3089,0.230,1,99.76,2
3090,0.242,1,99.76,2
3091,0.228,1,99.76,2
3092,0.229,1,99.76,2
3093,0.214,1,99.76,2
3094,0.233,1,99.76,2
3095,0.233,1,99.76,2
3096,0.272,1,99.76,2
3097,0.253,1,99.76,2
3098,0.243,1,99.76,2
3099,0.256,1,99.76,2
3100,0.233,1,99.76,2
3101,0.243,1,99.76,2
3102,0.271,1,99.76,2
3103,0.288,1,99.76,2
3104,0.294,1,99.76,2
3105,0.253,1,99.76,2
3106,0.240,1,99.76,2
3107,0.253,1,99.76,2
3108,0.233,1,99.76,2
3109,0.243,1,99.76,2
3110,0.253,1,99.76,2
3111,0.240,1,99.76,2
3112,0.242,1,99.76,2
3113,0.280,1,99.76,2
3114,0.268,1,99.76,2
3115,0.263,1,99.76,2
3116,0.251,1,99.76,2
3117,0.238,1,99.76,2
3118,0.297,1,99.76,2
3119,0.281,1,99.76,2
3120,0.313,0,99.64,2
3121,0.311,0,99.52,2
3122,0.259,0,99.40,2
3123,0.251,0,99.29,2
3124,0.240,1,99.29,2
3125,0.260,1,99.29,2
3126,0.249,1,99.29,2
3127,0.240,1,99.29,2
3128,0.291,1,99.29,2
3129,0.251,1,99.29,2
3130,0.242,1,99.29,2
3131,0.249,1,99.29,2
3132,0.238,1,99.29,2
3133,0.280,1,99.29,2
3134,0.238,1,99.29,2
3135,0.268,1,99.29,2
3136,0.270,1,99.29,2
3137,0.243,1,99.29,2
3138,0.264,1,99.29,2
3139,0.280,1,99.29,2
3140,0.243,1,99.29,2
3141,0.291,1,99.29,2
3142,0.270,1,99.29,2
3143,0.211,1,99.29,2
3144,0.246,1,99.29,2
3145,0.251,1,99.29,2
3146,0.248,1,99.29,2
3147,0.259,1,99.29,2
3148,0.268,1,99.29,2
3149,0.248,1,99.29,2
3150,0.259,1,99.29,2
3151,0.273,1,99.29,2
3152,0.281,1,99.29,2
3153,0.242,1,99.29,2
3154,0.281,1,99.29,2
3155,0.278,1,99.29,2
3156,0.272,1,99.29,2
3157,0.289,1,99.29,2
3158,0.270,1,99.29,2
3159,0.255,1,99.29,2
3160,0.240,1,99.29,2
3161,0.270,1,99.29,2
3162,0.270,1,99.29,2
3163,0.233,1,99.29,2
3164,0.183,1,99.29,2
3165,0.203,1,99.29,2
3166,0.206,1,99.29,2
3167,0.251,1,99.29,2
3168,0.213,1,99.29,2
